Date,Total bicicle usage(seconds),Number of trips,Proportion members,Usage per bike(seconds),Week day,prcp,t max,t min,average Temp,Holiday,Holiday/Weekend,Year,Month,Week,Day,membership,Temp Level,Rain Level,Day of year,Season
2015-09-09,9829342.0,11065,0.8778129236330773,888.0,Wednesday,0.0,34.4,22.2,28.299999999999997,0,0,2015,9,37,9,high,nice,dry,252,summer
2015-09-10,8496120.0,10356,0.8959057551178061,820.0,Thursday,0.0,28.3,19.4,23.85,0,0,2015,9,37,10,high,nice,dry,253,summer
2015-09-11,12182287.0,12167,0.8286348319224129,1001.0,Friday,0.0,29.4,16.1,22.75,0,0,2015,9,37,11,high,nice,dry,254,summer
2015-09-12,6696587.0,6665,0.7873968492123031,1005.0,Saturday,0.47,23.3,14.4,18.85,0,1,2015,9,37,12,medium,nice,light,255,summer
2015-09-13,13256390.0,10397,0.6992401654323362,1275.0,Sunday,0.0,22.8,12.2,17.5,0,1,2015,9,37,13,low,nice,dry,256,summer
2015-09-14,10630188.0,11156,0.8572965220509143,953.0,Monday,0.0,25.6,10.6,18.1,0,0,2015,9,38,14,high,nice,dry,257,summer
2015-09-15,10897687.0,11943,0.871054173993134,912.0,Tuesday,0.0,28.3,10.6,19.45,0,0,2015,9,38,15,high,nice,dry,258,summer
2015-09-16,10663236.0,11938,0.8756073044060981,893.0,Wednesday,0.0,30.0,11.7,20.85,0,0,2015,9,38,16,high,nice,dry,259,summer
2015-09-17,11180032.0,11949,0.8693614528412421,936.0,Thursday,0.0,30.0,12.8,21.4,0,0,2015,9,38,17,high,nice,dry,260,summer
2015-09-18,11705941.0,11956,0.8486952157912345,979.0,Friday,0.0,29.4,13.3,21.35,0,0,2015,9,38,18,high,nice,dry,261,summer
2015-09-19,16121390.0,11580,0.6570811744386874,1392.0,Saturday,0.0,29.4,15.0,22.2,0,1,2015,9,38,19,low,nice,dry,262,summer
2015-09-20,14514042.0,10998,0.6723040552827787,1320.0,Sunday,0.0,26.1,17.8,21.950000000000003,0,1,2015,9,38,20,low,nice,dry,263,summer
2015-09-21,7216916.0,7816,0.8318833162743091,923.0,Monday,0.07,20.6,16.1,18.35,0,0,2015,9,39,21,high,nice,light,264,autumn
2015-09-22,10917956.0,11952,0.8508199464524766,913.0,Tuesday,0.0,22.2,15.0,18.6,0,0,2015,9,39,22,high,nice,dry,265,autumn
2015-09-23,12816993.0,12773,0.8168793548892195,1003.0,Wednesday,0.0,26.1,13.9,20.0,0,0,2015,9,39,23,high,nice,dry,266,autumn
2015-09-24,12756754.0,12514,0.814607639443823,1019.0,Thursday,0.0,26.7,11.1,18.9,0,0,2015,9,39,24,high,nice,dry,267,autumn
2015-09-25,11289278.0,11403,0.8409190563886696,990.0,Friday,0.0,23.3,17.2,20.25,0,0,2015,9,39,25,high,nice,dry,268,autumn
2015-09-26,14815272.0,11038,0.6820982061967747,1342.0,Saturday,0.0,22.8,16.7,19.75,0,1,2015,9,39,26,low,nice,dry,269,autumn
2015-09-27,12560564.0,9979,0.7101914019440826,1259.0,Sunday,0.0,23.9,15.6,19.75,0,1,2015,9,39,27,medium,nice,dry,270,autumn
2015-09-28,10594969.0,11305,0.8612118531623175,937.0,Monday,0.01,26.7,17.8,22.25,0,0,2015,9,40,28,high,nice,light,271,autumn
2015-09-29,6572916.0,7240,0.8715469613259669,908.0,Tuesday,2.58,26.1,20.0,23.05,0,0,2015,9,40,29,high,nice,heavy,272,autumn
2015-09-30,8594797.0,10184,0.8971916732128828,844.0,Wednesday,0.12,24.4,16.1,20.25,0,0,2015,9,40,30,high,nice,light,273,autumn
2015-10-01,3229650.0,4799,0.953323609085226,673.0,Thursday,0.57,16.1,13.3,14.700000000000001,0,0,2015,10,40,1,high,cold,light,274,autumn
2015-10-02,1333690.0,2079,0.9499759499759499,642.0,Friday,0.96,13.3,8.9,11.100000000000001,0,0,2015,10,40,2,high,cold,light,275,autumn
2015-10-03,3520187.0,4050,0.8523456790123457,869.0,Saturday,0.52,13.9,8.9,11.4,0,1,2015,10,40,3,high,cold,light,276,autumn
2015-10-04,6521162.0,6624,0.8020833333333334,984.0,Sunday,0.0,14.4,11.7,13.05,0,1,2015,10,40,4,high,cold,dry,277,autumn
2015-10-05,9304098.0,10445,0.8818573480134035,891.0,Monday,0.0,19.4,8.3,13.85,0,0,2015,10,41,5,high,cold,dry,278,autumn
2015-10-06,10240962.0,11551,0.8958531728854645,887.0,Tuesday,0.0,24.4,6.7,15.549999999999999,0,0,2015,10,41,6,high,nice,dry,279,autumn
2015-10-07,10254889.0,11734,0.8993523095278677,874.0,Wednesday,0.0,24.4,12.2,18.299999999999997,0,0,2015,10,41,7,high,nice,dry,280,autumn
2015-10-08,10809736.0,11711,0.8741354282298693,923.0,Thursday,0.0,25.0,10.6,17.8,0,0,2015,10,41,8,high,nice,dry,281,autumn
2015-10-09,10593379.0,10501,0.8258261117988763,1009.0,Friday,0.64,26.1,15.6,20.85,0,0,2015,10,41,9,high,nice,light,282,autumn
2015-10-10,16108547.0,10269,0.6299542311812251,1569.0,Saturday,0.0,17.8,6.7,12.25,0,1,2015,10,41,10,low,cold,dry,283,autumn
2015-10-11,16693553.0,10491,0.5824992851015156,1591.0,Sunday,0.0,21.1,4.4,12.75,0,1,2015,10,41,11,low,cold,dry,284,autumn
2015-10-12,12648352.0,10495,0.7247260600285851,1205.0,Monday,0.0,23.9,6.7,15.299999999999999,1,1,2015,10,42,12,medium,nice,dry,285,autumn
2015-10-13,9275416.0,10803,0.8802184578357863,859.0,Tuesday,0.0,25.6,10.0,17.8,0,0,2015,10,42,13,high,nice,dry,286,autumn
2015-10-14,9747335.0,11406,0.8935647904611608,855.0,Wednesday,0.0,20.0,8.9,14.45,0,0,2015,10,42,14,high,cold,dry,287,autumn
2015-10-15,10279251.0,11506,0.8562489136102903,893.0,Thursday,0.0,18.9,7.2,13.049999999999999,0,0,2015,10,42,15,high,cold,dry,288,autumn
2015-10-16,11388747.0,11263,0.8336144899227559,1011.0,Friday,0.0,18.3,6.1,12.2,0,0,2015,10,42,16,high,cold,dry,289,autumn
2015-10-17,11253834.0,8782,0.6742199954452289,1281.0,Saturday,0.0,13.9,3.3,8.6,0,1,2015,10,42,17,low,cold,dry,290,autumn
2015-10-18,7574512.0,6978,0.7437661220980224,1085.0,Sunday,0.0,11.1,0.6,5.85,0,1,2015,10,42,18,medium,cold,dry,291,autumn
2015-10-19,7734777.0,9074,0.8993828521049151,852.0,Monday,0.0,13.3,-1.7,5.800000000000001,0,0,2015,10,43,19,high,cold,dry,292,autumn
2015-10-20,8639238.0,10036,0.9070346751693902,861.0,Tuesday,0.0,21.7,2.8,12.25,0,0,2015,10,43,20,high,cold,dry,293,autumn
2015-10-21,9378245.0,10678,0.901105075856902,878.0,Wednesday,0.0,23.3,5.0,14.15,0,0,2015,10,43,21,high,cold,dry,294,autumn
2015-10-22,10841839.0,11287,0.8544343049526003,961.0,Thursday,0.0,25.6,5.6,15.600000000000001,0,0,2015,10,43,22,high,nice,dry,295,autumn
2015-10-23,11906132.0,11470,0.8137750653879686,1038.0,Friday,0.0,19.4,5.6,12.5,0,0,2015,10,43,23,high,cold,dry,296,autumn
2015-10-24,13503453.0,9730,0.647070914696814,1388.0,Saturday,0.0,15.0,3.9,9.45,0,1,2015,10,43,24,low,cold,dry,297,autumn
2015-10-25,11697650.0,8587,0.6909281471992547,1362.0,Sunday,0.01,22.2,10.6,16.4,0,1,2015,10,43,25,low,nice,light,298,autumn
2015-10-26,9381542.0,9973,0.8562117717838164,941.0,Monday,0.0,15.6,2.8,9.2,0,0,2015,10,44,26,high,cold,dry,299,autumn
2015-10-27,8074593.0,9797,0.9041543329590692,824.0,Tuesday,0.0,15.0,1.7,8.35,0,0,2015,10,44,27,high,cold,dry,300,autumn
2015-10-28,3467666.0,5179,0.9611894188067196,670.0,Wednesday,0.63,21.1,12.2,16.65,0,0,2015,10,44,28,high,nice,light,301,autumn
2015-10-29,8996190.0,10632,0.8925884123401053,846.0,Thursday,0.07,21.1,8.3,14.700000000000001,0,0,2015,10,44,29,high,cold,light,302,autumn
2015-10-30,8249300.0,9700,0.884020618556701,850.0,Friday,0.0,15.0,3.3,9.15,0,0,2015,10,44,30,high,cold,dry,303,autumn
2015-10-31,10942048.0,8721,0.7219355578488705,1255.0,Saturday,0.0,15.0,1.1,8.05,0,1,2015,10,44,31,medium,cold,dry,304,autumn
2015-11-01,8457664.0,7211,0.7369296907502427,1173.0,Sunday,0.02,19.4,11.1,15.25,0,1,2015,11,44,1,medium,nice,light,305,autumn
2015-11-02,8162398.0,9446,0.8887359728985814,864.0,Monday,0.0,17.8,7.2,12.5,0,0,2015,11,45,2,high,cold,dry,306,autumn
2015-11-03,9076349.0,10508,0.9062618956985156,864.0,Tuesday,0.0,22.8,3.3,13.05,0,0,2015,11,45,3,high,cold,dry,307,autumn
2015-11-04,9550169.0,10822,0.8990944372574385,882.0,Wednesday,0.0,23.3,5.0,14.15,0,0,2015,11,45,4,high,cold,dry,308,autumn
2015-11-05,9108538.0,10553,0.8983227518241258,863.0,Thursday,0.13,19.4,13.3,16.35,0,0,2015,11,45,5,high,nice,light,309,autumn
2015-11-06,11984343.0,11609,0.8143681626324404,1032.0,Friday,0.02,26.7,17.2,21.95,0,0,2015,11,45,6,high,nice,light,310,autumn
2015-11-07,5221215.0,5610,0.7953654188948307,931.0,Saturday,0.11,20.0,11.1,15.55,0,1,2015,11,45,7,medium,nice,light,311,autumn
2015-11-08,11718213.0,8994,0.6897931954636425,1303.0,Sunday,0.0,14.4,2.8,8.6,0,1,2015,11,45,8,low,cold,dry,312,autumn
2015-11-09,5327157.0,6715,0.9160089352196576,793.0,Monday,0.53,11.7,0.0,5.85,0,0,2015,11,46,9,high,cold,light,313,autumn
2015-11-10,4052589.0,5773,0.9570413996189155,702.0,Tuesday,0.53,16.1,10.0,13.05,0,0,2015,11,46,10,high,cold,light,314,autumn
2015-11-11,8031285.0,8901,0.8938321536905965,902.0,Wednesday,0.0,17.8,8.3,13.05,1,1,2015,11,46,11,high,cold,dry,315,autumn
2015-11-12,6461820.0,8476,0.9359367626238791,762.0,Thursday,0.07,17.8,7.2,12.5,0,0,2015,11,46,12,high,cold,light,316,autumn
2015-11-13,7853269.0,9262,0.8998056575253724,848.0,Friday,0.0,15.0,7.8,11.4,0,0,2015,11,46,13,high,cold,dry,317,autumn
2015-11-14,8163112.0,7171,0.7457816204155627,1138.0,Saturday,0.0,12.2,1.1,6.6499999999999995,0,1,2015,11,46,14,medium,cold,dry,318,autumn
2015-11-15,8659896.0,7441,0.7403574788334901,1164.0,Sunday,0.0,17.8,-0.6,8.6,0,1,2015,11,46,15,medium,cold,dry,319,autumn
2015-11-16,8070313.0,9156,0.9173219746614242,881.0,Monday,0.0,21.1,5.6,13.350000000000001,0,0,2015,11,47,16,high,cold,dry,320,autumn
2015-11-17,7189055.0,9226,0.9293301539128549,779.0,Tuesday,0.0,14.4,4.4,9.4,0,0,2015,11,47,17,high,cold,dry,321,autumn
2015-11-18,7832931.0,9768,0.923013923013923,802.0,Wednesday,0.0,17.2,7.2,12.2,0,0,2015,11,47,18,high,cold,dry,322,autumn
2015-11-19,4434671.0,6255,0.9587529976019185,709.0,Thursday,0.62,17.2,12.2,14.7,0,0,2015,11,47,19,high,cold,light,323,autumn
2015-11-20,7705896.0,9097,0.8958997471693965,847.0,Friday,0.0,13.9,0.6,7.25,0,0,2015,11,47,20,high,cold,dry,324,autumn
2015-11-21,8069315.0,7299,0.7442115358268256,1106.0,Saturday,0.0,11.1,-1.1,5.0,0,1,2015,11,47,21,medium,cold,dry,325,autumn
2015-11-22,4162764.0,4948,0.8344785772029103,841.0,Sunday,0.0,9.4,1.7,5.55,0,1,2015,11,47,22,high,cold,dry,326,autumn
2015-11-23,4704721.0,6601,0.952582941978488,713.0,Monday,0.0,5.0,-2.2,1.4,0,0,2015,11,48,23,high,cold,dry,327,autumn
2015-11-24,6042981.0,7500,0.9325333333333332,806.0,Tuesday,0.0,12.2,-1.1,5.55,0,0,2015,11,48,24,high,cold,dry,328,autumn
2015-11-25,5936866.0,6864,0.8986013986013986,865.0,Wednesday,0.0,12.8,-1.1,5.8500000000000005,0,0,2015,11,48,25,high,cold,dry,329,autumn
2015-11-26,5150649.0,3394,0.5975250441956393,1518.0,Thursday,0.0,17.2,-0.6,8.299999999999999,1,1,2015,11,48,26,low,cold,dry,330,autumn
2015-11-27,10598540.0,6240,0.5421474358974359,1698.0,Friday,0.0,20.0,2.2,11.1,0,0,2015,11,48,27,low,cold,dry,331,autumn
2015-11-28,9641042.0,6418,0.5599875350576503,1502.0,Saturday,0.0,18.9,7.8,13.35,0,1,2015,11,48,28,low,cold,dry,332,autumn
2015-11-29,2045658.0,2877,0.8807785888077859,711.0,Sunday,0.32,12.2,5.6,8.899999999999999,0,1,2015,11,48,29,high,cold,light,333,autumn
2015-11-30,2791195.0,4160,0.9725961538461538,671.0,Monday,0.07,6.7,3.3,5.0,0,0,2015,11,49,30,high,cold,light,334,autumn
2015-12-01,2648558.0,3954,0.981537683358624,670.0,Tuesday,0.81,10.6,6.7,8.65,0,0,2015,12,49,1,high,cold,light,335,autumn
2015-12-02,4014677.0,5740,0.9721254355400696,699.0,Wednesday,0.2,13.9,8.3,11.100000000000001,0,0,2015,12,49,2,high,cold,light,336,autumn
2015-12-03,5690425.0,7969,0.9613502321495796,714.0,Thursday,0.0,11.1,2.8,6.949999999999999,0,0,2015,12,49,3,high,cold,dry,337,autumn
2015-12-04,5940717.0,7940,0.9397984886649874,748.0,Friday,0.0,10.6,-0.6,5.0,0,0,2015,12,49,4,high,cold,dry,338,autumn
2015-12-05,7657094.0,7086,0.7938187976291279,1081.0,Saturday,0.0,11.1,-2.8,4.15,0,1,2015,12,49,5,medium,cold,dry,339,autumn
2015-12-06,6000563.0,5980,0.8153846153846154,1003.0,Sunday,0.0,12.8,-4.4,4.2,0,1,2015,12,49,6,high,cold,dry,340,autumn
2015-12-07,6293357.0,7928,0.9294904137235116,794.0,Monday,0.0,14.4,-2.2,6.1,0,0,2015,12,50,7,high,cold,dry,341,autumn
2015-12-08,6279146.0,8458,0.9428943012532514,742.0,Tuesday,0.0,11.1,-1.7,4.7,0,0,2015,12,50,8,high,cold,dry,342,autumn
2015-12-09,5642968.0,7982,0.9622901528438988,707.0,Wednesday,0.0,11.7,-0.6,5.55,0,0,2015,12,50,9,high,cold,dry,343,autumn
2015-12-10,6964186.0,8685,0.9354058721934371,802.0,Thursday,0.0,16.1,2.2,9.15,0,0,2015,12,50,10,high,cold,dry,344,autumn
2015-12-11,7087046.0,8722,0.9086218757165788,813.0,Friday,0.0,17.8,2.2,10.0,0,0,2015,12,50,11,high,cold,dry,345,autumn
2015-12-12,10900811.0,8720,0.7362385321100917,1250.0,Saturday,0.0,21.7,4.4,13.05,0,1,2015,12,50,12,medium,cold,dry,346,autumn
2015-12-13,9358730.0,8034,0.7593975603684342,1165.0,Sunday,0.0,22.2,9.4,15.8,0,1,2015,12,50,13,medium,nice,dry,347,autumn
2015-12-14,5443210.0,6645,0.9179834462001504,819.0,Monday,0.13,21.7,11.1,16.4,0,0,2015,12,51,14,high,nice,light,348,autumn
2015-12-15,6835906.0,8803,0.9402476428490288,777.0,Tuesday,0.01,19.4,3.9,11.649999999999999,0,0,2015,12,51,15,high,cold,light,349,autumn
2015-12-16,6702857.0,8625,0.9310144927536232,777.0,Wednesday,0.0,12.8,1.7,7.25,0,0,2015,12,51,16,high,cold,dry,350,autumn
2015-12-17,3061944.0,4553,0.9703492202943116,673.0,Thursday,0.51,11.1,2.8,6.949999999999999,0,0,2015,12,51,17,high,cold,light,351,autumn
2015-12-18,4851283.0,6698,0.9486413854882054,724.0,Friday,0.0,10.6,1.1,5.85,0,0,2015,12,51,18,high,cold,dry,352,autumn
2015-12-19,3780933.0,4279,0.8756718859546623,884.0,Saturday,0.0,5.6,-3.3,1.15,0,1,2015,12,51,19,high,cold,dry,353,autumn
2015-12-20,3725472.0,4219,0.8639488030338943,883.0,Sunday,0.0,8.3,-6.1,1.1000000000000005,0,1,2015,12,51,20,high,cold,dry,354,autumn
2015-12-21,5213009.0,6675,0.9114606741573034,781.0,Monday,0.0,14.4,0.0,7.2,0,0,2015,12,52,21,high,cold,dry,355,winter
2015-12-22,3859438.0,4934,0.919740575597892,782.0,Tuesday,0.11,15.0,10.0,12.5,0,0,2015,12,52,22,high,cold,light,356,winter
2015-12-23,1735471.0,2263,0.9553689792311092,767.0,Wednesday,2.01,20.0,12.8,16.4,0,0,2015,12,52,23,high,nice,heavy,357,winter
2015-12-24,2911864.0,2796,0.8336909871244635,1041.0,Thursday,0.05,21.7,16.1,18.9,0,0,2015,12,52,24,high,nice,light,358,winter
2015-12-25,2709526.0,1502,0.5139813581890812,1804.0,Friday,1.08,21.7,14.4,18.05,1,1,2015,12,52,25,low,nice,heavy,359,winter
2015-12-26,3885187.0,2702,0.6191709844559585,1438.0,Saturday,0.06,15.6,10.0,12.8,0,1,2015,12,52,26,low,cold,light,360,winter
2015-12-27,8065847.0,4623,0.5135193597231235,1745.0,Sunday,0.01,20.6,9.4,15.0,0,1,2015,12,52,27,low,cold,light,361,winter
2015-12-28,4114069.0,4459,0.8120654855348733,923.0,Monday,0.18,11.7,4.4,8.05,0,0,2015,12,53,28,high,cold,light,362,winter
2015-12-29,5210278.0,5253,0.8088711212640396,992.0,Tuesday,0.65,12.8,6.1,9.45,0,0,2015,12,53,29,high,cold,light,363,winter
2015-12-30,4755277.0,5275,0.8032227488151659,901.0,Wednesday,0.04,11.1,8.3,9.7,0,0,2015,12,53,30,high,cold,light,364,winter
2015-12-31,6153002.0,5855,0.7795046968403074,1051.0,Thursday,0.0,13.9,5.6,9.75,0,0,2015,12,53,31,medium,cold,dry,365,winter
2016-01-01,4119373.0,3220,0.6897515527950311,1279.0,Friday,0.0,7.2,-2.2,2.5,1,1,2016,1,53,1,low,cold,dry,1,winter
2016-01-02,6405129.0,4921,0.6907132696606381,1302.0,Saturday,0.0,8.3,-3.3,2.5000000000000004,0,1,2016,1,53,2,low,cold,dry,2,winter
2016-01-03,5215354.0,4965,0.7498489425981874,1050.0,Sunday,0.0,11.1,-3.3,3.9,0,1,2016,1,53,3,medium,cold,dry,3,winter
2016-01-04,3645075.0,5133,0.9466199103837912,710.0,Monday,0.0,2.8,-8.9,-3.0500000000000003,0,0,2016,1,1,4,high,freezing,dry,4,winter
2016-01-05,3202487.0,4850,0.9486597938144329,660.0,Tuesday,0.0,0.6,-10.6,-5.0,0,0,2016,1,1,5,high,freezing,dry,5,winter
2016-01-06,3867514.0,5712,0.9557072829131652,677.0,Wednesday,0.0,5.0,-11.1,-3.05,0,0,2016,1,1,6,high,freezing,dry,6,winter
2016-01-07,4701354.0,6592,0.9437196601941747,713.0,Thursday,0.0,5.6,-2.8,1.4,0,0,2016,1,1,7,high,cold,dry,7,winter
2016-01-08,4562030.0,6153,0.9436047456525272,741.0,Friday,0.01,6.1,3.3,4.699999999999999,0,0,2016,1,1,8,high,cold,light,8,winter
2016-01-09,4552193.0,5314,0.8560406473466315,857.0,Saturday,0.29,10.6,5.0,7.8,0,1,2016,1,1,9,high,cold,light,9,winter
2016-01-10,5048105.0,5663,0.8311848843369241,891.0,Sunday,0.75,17.2,2.2,9.7,0,1,2016,1,1,10,high,cold,light,10,winter
2016-01-11,4450134.0,6294,0.9319987289482048,707.0,Monday,0.0,2.8,-5.0,-1.1,0,0,2016,1,2,11,high,freezing,dry,11,winter
2016-01-12,4337701.0,6490,0.9403697996918337,668.0,Tuesday,0.0,7.8,-5.6,1.1,0,0,2016,1,2,12,high,cold,dry,12,winter
2016-01-13,3861926.0,5620,0.951779359430605,687.0,Wednesday,0.0,-2.2,-7.2,-4.7,0,0,2016,1,2,13,high,freezing,dry,13,winter
2016-01-14,5150918.0,7164,0.9332774986041318,719.0,Thursday,0.0,10.6,-6.1,2.25,0,0,2016,1,2,14,high,cold,dry,14,winter
2016-01-15,4634894.0,5983,0.9154270432893198,775.0,Friday,0.24,10.0,-2.8,3.6,0,0,2016,1,2,15,high,cold,light,15,winter
2016-01-16,6444622.0,5908,0.7569397427217333,1091.0,Saturday,0.03,12.8,1.1,6.95,0,1,2016,1,2,16,medium,cold,light,16,winter
2016-01-17,3058660.0,3400,0.8217647058823531,900.0,Sunday,0.02,2.8,-2.2,0.2999999999999998,0,1,2016,1,2,17,high,cold,light,17,winter
2016-01-18,1546267.0,2499,0.9431772709083632,619.0,Monday,0.0,-0.6,-10.0,-5.3,1,1,2016,1,3,18,high,freezing,dry,18,winter
2016-01-19,2264515.0,3912,0.9854294478527608,579.0,Tuesday,0.0,-2.8,-10.6,-6.699999999999999,0,0,2016,1,3,19,high,freezing,dry,19,winter
2016-01-20,2605166.0,4321,0.985188613746818,603.0,Wednesday,0.02,-1.1,-9.4,-5.25,0,0,2016,1,3,20,high,freezing,light,20,winter
2016-01-21,2586668.0,4228,0.9832071901608326,612.0,Thursday,0.0,1.1,-7.8,-3.3499999999999996,0,0,2016,1,3,21,high,freezing,dry,21,winter
2016-01-22,1763956.0,2985,0.9792294807370184,591.0,Friday,0.33,-2.2,-7.2,-4.7,0,0,2016,1,3,22,high,freezing,light,22,winter
2016-01-27,383903.0,528,0.9943181818181818,727.0,Wednesday,0.0,6.7,-4.4,1.15,0,0,2016,1,4,27,high,cold,dry,27,winter
2016-01-28,1649712.0,2022,0.9812067260138476,816.0,Thursday,0.0,5.6,-8.3,-1.3500000000000005,0,0,2016,1,4,28,high,freezing,dry,28,winter
2016-01-29,2067611.0,2942,0.9680489462950372,703.0,Friday,0.01,5.0,-3.9,0.55,0,0,2016,1,4,29,high,cold,light,29,winter
2016-01-30,2537872.0,2822,0.8862508858965273,899.0,Saturday,0.0,6.1,-7.8,-0.8500000000000001,0,1,2016,1,4,30,high,freezing,dry,30,winter
2016-01-31,3646886.0,3611,0.8679036278039324,1010.0,Sunday,0.0,16.1,-3.9,6.1000000000000005,0,1,2016,1,4,31,high,cold,dry,31,winter
2016-02-01,3458275.0,4604,0.9587315377932232,751.0,Monday,0.17,12.8,3.9,8.35,0,0,2016,2,5,1,high,cold,light,32,winter
2016-02-02,4797032.0,6584,0.9655224787363303,729.0,Tuesday,0.0,8.3,-0.6,3.8500000000000005,0,0,2016,2,5,2,high,cold,dry,33,winter
2016-02-03,2699340.0,4243,0.9830308743813341,636.0,Wednesday,0.57,13.3,3.3,8.3,0,0,2016,2,5,3,high,cold,light,34,winter
2016-02-04,4750689.0,6691,0.9550141981766552,710.0,Thursday,0.02,14.4,5.0,9.7,0,0,2016,2,5,4,high,cold,light,35,winter
2016-02-05,4088877.0,5822,0.9343868086568191,702.0,Friday,0.12,6.7,-2.8,1.9500000000000002,0,0,2016,2,5,5,high,cold,light,36,winter
2016-02-06,4237972.0,5042,0.8437128123760412,841.0,Saturday,0.0,6.7,-5.6,0.5500000000000003,0,1,2016,2,5,6,high,cold,dry,37,winter
2016-02-07,4085271.0,4664,0.8561320754716981,876.0,Sunday,0.0,6.7,-5.6,0.5500000000000003,0,1,2016,2,5,7,high,cold,dry,38,winter
2016-02-08,4272178.0,5994,0.9556222889556224,713.0,Monday,0.04,7.8,0.0,3.9,0,0,2016,2,6,8,high,cold,light,39,winter
2016-02-09,2845770.0,4053,0.9726128793486306,702.0,Tuesday,0.35,3.3,-0.6,1.3499999999999999,0,0,2016,2,6,9,high,cold,light,40,winter
2016-02-10,3421071.0,5493,0.9665028217731658,623.0,Wednesday,0.0,2.8,-5.0,-1.1,0,0,2016,2,6,10,high,freezing,dry,41,winter
2016-02-11,2661676.0,4246,0.978568064060292,627.0,Thursday,0.0,-2.2,-7.2,-4.7,0,0,2016,2,6,11,high,freezing,dry,42,winter
2016-02-12,2759512.0,4363,0.9605775842310336,632.0,Friday,0.0,-1.7,-10.6,-6.1499999999999995,0,0,2016,2,6,12,high,freezing,dry,43,winter
2016-02-13,996804.0,1535,0.9231270358306191,649.0,Saturday,0.0,-4.4,-10.6,-7.5,0,1,2016,2,6,13,high,freezing,dry,44,winter
2016-02-14,1387976.0,1851,0.8784440842787682,750.0,Sunday,0.0,-4.4,-13.3,-8.850000000000001,0,1,2016,2,6,14,high,freezing,dry,45,winter
2016-02-15,345159.0,501,0.9520958083832336,689.0,Monday,0.38,-1.1,-7.2,-4.15,1,1,2016,2,7,15,high,freezing,light,46,winter
2016-02-16,2097104.0,3238,0.9743668931439158,648.0,Tuesday,0.77,11.1,-1.1,5.0,0,0,2016,2,7,16,high,cold,light,47,winter
2016-02-17,4264210.0,6097,0.960472363457438,699.0,Wednesday,0.0,7.2,-1.7,2.75,0,0,2016,2,7,17,high,cold,dry,48,winter
2016-02-18,3994018.0,5822,0.9627275850223292,686.0,Thursday,0.0,3.3,-5.6,-1.15,0,0,2016,2,7,18,high,freezing,dry,49,winter
2016-02-19,4027481.0,5633,0.9486951890644416,715.0,Friday,0.0,3.9,-7.8,-1.95,0,0,2016,2,7,19,high,freezing,dry,50,winter
2016-02-20,11938887.0,8245,0.6784718010915707,1448.0,Saturday,0.0,19.4,3.9,11.649999999999999,0,1,2016,2,7,20,low,cold,dry,51,winter
2016-02-21,4026298.0,4254,0.8276915843911613,946.0,Sunday,0.06,14.4,6.1,10.25,0,1,2016,2,7,21,high,cold,light,52,winter
2016-02-22,5750906.0,7148,0.9269725797425852,805.0,Monday,0.0,10.6,2.8,6.699999999999999,0,0,2016,2,8,22,high,cold,dry,53,winter
2016-02-23,1721047.0,2585,0.9779497098646036,666.0,Tuesday,0.6,6.1,3.3,4.699999999999999,0,0,2016,2,8,23,high,cold,light,54,winter
2016-02-24,2224796.0,3279,0.9795669411405916,678.0,Wednesday,2.61,16.7,4.4,10.55,0,0,2016,2,8,24,high,cold,heavy,55,winter
2016-02-25,4318004.0,6330,0.973301737756714,682.0,Thursday,0.01,16.1,3.3,9.700000000000001,0,0,2016,2,8,25,high,cold,light,56,winter
2016-02-26,3661176.0,5345,0.9726847521047708,685.0,Friday,0.0,4.4,-3.3,0.5500000000000003,0,0,2016,2,8,26,high,cold,dry,57,winter
2016-02-27,5421616.0,5432,0.819219440353461,998.0,Saturday,0.0,7.2,-4.4,1.4,0,1,2016,2,8,27,high,cold,dry,58,winter
2016-02-28,12694890.0,8732,0.6802565277141548,1454.0,Sunday,0.0,18.3,-2.2,8.05,0,1,2016,2,8,28,low,cold,dry,59,winter
2016-02-29,6749759.0,7828,0.9173479816044968,862.0,Monday,0.0,17.8,6.1,11.95,0,0,2016,2,9,29,high,cold,dry,60,winter
2016-03-01,7883226.0,8588,0.9201210992081976,918.0,Tuesday,0.0,17.2,0.6,8.9,0,0,2016,3,9,1,high,cold,dry,61,winter
2016-03-02,4129099.0,5918,0.9645150388644812,698.0,Wednesday,0.28,17.2,-2.8,7.199999999999999,0,0,2016,3,9,2,high,cold,light,62,winter
2016-03-03,4220573.0,5902,0.957472043375127,715.0,Thursday,0.09,6.1,-5.6,0.25,0,0,2016,3,9,3,high,cold,light,63,winter
2016-03-04,3939733.0,5345,0.9489242282507016,737.0,Friday,0.07,4.4,-0.6,1.9000000000000001,0,0,2016,3,9,4,high,cold,light,64,winter
2016-03-05,5258688.0,5334,0.7920884889388826,986.0,Saturday,0.0,5.6,-2.8,1.4,0,1,2016,3,9,5,medium,cold,dry,65,winter
2016-03-06,6786959.0,5899,0.7391083234446516,1151.0,Sunday,0.0,8.3,-1.7,3.3000000000000003,0,1,2016,3,9,6,medium,cold,dry,66,winter
2016-03-07,9299225.0,9003,0.8357214261912695,1033.0,Monday,0.0,18.3,-2.2,8.05,0,0,2016,3,10,7,high,cold,dry,67,winter
